url,property_id,num_of_rooms,Locality_name,postal_code,price,property_type,sub_property_type,type_sale,living_area,kitchen_type,Furnished,Open_fire,Terrace,Garden,Number_of_faceds,Swimming_pool,State_of_building
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/waremme/4300/8056917,8056917,2,waremme,4300,,Appartement ,,Non public,72 m²,Geïnstalleerd,0,0,Ja,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/modave/4577/8056952,8056952,2,modave,4577,,Huis ,,Non public,90 m²,"Amerikaans, gedeeltelijk geïnstalleerd",0,0,45 m²,750 m²,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/vilvoorde/1800/8057474,8057474,4,vilvoorde,1800,,Huis ,,Non public,150 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/stavelot/4970/8058118,8058118,4,stavelot,4970,,Huis ,,Non public,251 m²,,0,0,Ja,214 m²,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/avelgem/8580/8058318,8058318,1,avelgem,8580,,Appartement ,,Non public,76 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8058605,8058605,3,knokke,8300,,Appartement,Duplex ,Non public,197 m²,,0,0,,,2,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/merelbeke/9820/8058613,8058613,3,merelbeke,9820,,Huis ,,Non public,218 m²,Geïnstalleerd,0,0,,,3,0.0,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/8059322,8059322,1,oostende,8400,,Appartement ,,Non public,51 m²,Geïnstalleerd,1,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/glons/4690/8062271,8062271,4,glons,4690,,Huis,Villa ,Non public,240 m²,,0,0,Ja,929 m²,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/nieuwpoort/8620/8063041,8063041,2,nieuwpoort,8620,,Appartement ,,Non public,82 m²,Hyper uitgerust,0,0,Ja,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/waregem/8790/8063270,8063270,4,waregem,8790,,Huis ,,Non public,170 m²,,0,0,15 m²,642 m²,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/machelen/1830/8063923,8063923,2,machelen,1830,,Huis ,,Non public,75 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/colfontaine/7340/8064611,8064611,3,colfontaine,7340,,Huis ,,Non public,145 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/nimy/7020/8064709,8064709,3,nimy,7020,,Huis ,,Non public,155 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oreye/4360/8065184,8065184,3,oreye,4360,,Huis ,,Non public,258 m²,Niet geïnstalleerd,0,0,,,4,,Te restaureren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/diegem/1831/8065248,8065248,4,diegem,1831,,Huis ,,Non public,135 m²,,0,0,,,4,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/fontaine-l-eveque/6140/8066431,8066431,4,fontaine-l-eveque,6140,,Huis,Villa ,Non public,140 m²,Niet geïnstalleerd,0,0,,,4,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/ruisbroek/2870/8066610,8066610,1,ruisbroek,2870,,Appartement ,,Non public,83 m²,Geïnstalleerd,0,0,8 m²,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067303,8067303,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067305,8067305,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067307,8067307,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067308,8067308,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067309,8067309,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067310,8067310,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067311,8067311,,heverlee,3001,,Kot ,,Non public,16 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067312,8067312,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067313,8067313,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067314,8067314,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067315,8067315,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067316,8067316,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067317,8067317,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067318,8067318,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067319,8067319,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067320,8067320,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067321,8067321,,heverlee,3001,,Kot ,,Non public,16 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067323,8067323,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067324,8067324,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067325,8067325,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067327,8067327,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067328,8067328,,heverlee,3001,,Kot ,,Non public,15 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067330,8067330,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067331,8067331,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/heverlee/3001/8067332,8067332,,heverlee,3001,,Kot ,,Non public,17 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/duinbergen/8300/8067345,8067345,1,duinbergen,8300,,Appartement ,,Non public,50 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067395,8067395,3,gent,9000,,Huis ,,Non public,160 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067397,8067397,3,gent,9000,,Huis ,,Non public,160 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067399,8067399,3,gent,9000,,Huis ,,Non public,136 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067403,8067403,3,gent,9000,,Huis ,,Non public,160 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067404,8067404,3,gent,9000,,Huis ,,Non public,136 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8067407,8067407,3,gent,9000,,Huis ,,Non public,136 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/8069184,8069184,2,oostende,8400,,Penthouse ,,Non public,119 m²,Geïnstalleerd,0,0,,,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069220,8069220,4,gent,9000,,Huis ,,Non public,158 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069222,8069222,4,gent,9000,,Huis ,,Non public,155 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069224,8069224,4,gent,9000,,Huis ,,Non public,155 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069226,8069226,4,gent,9000,,Huis ,,Non public,164 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069228,8069228,4,gent,9000,,Huis ,,Non public,164 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069230,8069230,4,gent,9000,,Huis ,,Non public,164 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8069233,8069233,4,gent,9000,,Huis ,,Non public,149 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/fize-fontaine/4530/8069483,8069483,3,fize-fontaine,4530,,Huis ,,Non public,160 m²,Niet geïnstalleerd,0,0,,,4,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/grace-hollogne/4460/8070967,8070967,3,grace-hollogne,4460,,Huis,Villa ,Non public,130 m²,,0,0,100 m²,150 m²,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/verlaine/4537/8071010,8071010,3,verlaine,4537,,Landhuis ,,Non public,170 m²,,0,0,Ja,,4,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/londerzeel/1840/8071760,8071760,3,londerzeel,1840,,Huis ,,Non public,210 m²,Semi uitgerust,0,0,,,2,,Op te frissen
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8071813,8071813,3,knokke,8300,,Appartement ,,Non public,86 m²,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/huy/4500/8071877,8071877,1,huy,4500,,Appartement ,,Non public,59 m²,Hyper uitgerust,0,0,1 m²,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/tourinne/4263/8073157,8073157,3,tourinne,4263,,Huis ,,Non public,150 m²,,0,0,Ja,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/mons/7000/8073176,8073176,3,mons,7000,,Huis,Appartementsblok ,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/roclenge-sur-geer/4690/8074192,8074192,4,roclenge-sur-geer,4690,,Appartement ,,Non public,190 m²,,0,0,Ja,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8074748,8074748,2,gent,9000,,Huis ,,Non public,85 m²,Semi uitgerust,0,0,,,2,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8074752,8074752,2,gent,9000,,Appartement,Duplex ,Non public,120 m²,Geïnstalleerd,1,0,22 m²,100 m²,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8074753,8074753,2,gent,9000,,Appartement,Duplex ,Non public,107 m²,Geïnstalleerd,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/8074830,8074830,1,oostende,8400,,Appartement ,,Non public,70 m²,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/8074831,8074831,2,oostende,8400,,Appartement ,,Non public,86 m²,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/haaltert/9450/8075293,8075293,4,haaltert,9450,,Huis ,,Non public,297 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/meise/1861/8075336,8075336,5,meise,1861,,Huis ,,Non public,205 m²,,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/londerzeel/1840/8075337,8075337,3,londerzeel,1840,,Huis ,,Non public,180 m²,,0,0,,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sovet/5590/8075423,8075423,4,sovet,5590,,Huis ,,Non public,200 m²,Hyper uitgerust,0,1,,,4,,Op te frissen
https://www.immoweb.be/nl/zoekertje/huis/te-koop/wondelgem/9032/8075526,8075526,4,wondelgem,9032,,Huis,Villa ,Non public,302 m²,Geïnstalleerd,0,0,,,4,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/barvaux-sur-ourthe/6940/8076145,8076145,3,barvaux-sur-ourthe,6940,,Huis,Bungalow ,Non public,128 m²,Geïnstalleerd,0,1,,,3,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/8076392,8076392,3,halle,1500,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/dendermonde/9200/8076466,8076466,1,dendermonde,9200,,Appartement,Benedenverdieping ,Non public,90 m²,Hyper uitgerust,0,0,18 m²,,3,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/8078321,8078321,,oostende,8400,,Appartement,Studio ,Non public,45 m²,Geïnstalleerd,1,0,,,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/wanze/4520/8078520,8078520,2,wanze,4520,,Appartement ,,Non public,120 m²,Geïnstalleerd,0,0,20 m²,,4,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8078970,8078970,2,gent,9000,,Appartement ,,Non public,128 m²,Niet geïnstalleerd,0,0,,,2,,Op te frissen
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/8079039,8079039,4,halle,1500,,Huis ,,Non public,185 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/huy/4500/8079133,8079133,2,huy,4500,,Huis,Bungalow ,Non public,100 m²,,0,0,,200 m²,3,,Op te frissen
https://www.immoweb.be/nl/zoekertje/huis/te-koop/knokke/8300/8079687,8079687,5,knokke,8300,,Huis ,,Non public,112 m²,,0,0,,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/dinant/5500/8079994,8079994,3,dinant,5500,,Huis ,,Non public,,Geïnstalleerd,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/dinant/5500/8080017,8080017,3,dinant,5500,,Huis,Appartementsblok ,Non public,174 m²,Geïnstalleerd,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/antwerpen/2018/8080954,8080954,5,antwerpen,2018,,Huis ,,Non public,256 m²,,0,0,Ja,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/hermee/4680/8081097,8081097,3,hermee,4680,,Huis,Villa ,Non public,160 m²,Geïnstalleerd,0,45,50 m²,664 m²,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8082812,8082812,3,gent,9000,,Appartement ,,Non public,93 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8083956,8083956,3,gent,9000,,Appartement ,,Non public,107 m²,,0,0,,213 m²,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8083974,8083974,2,gent,9000,,Appartement ,,Non public,85 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8083976,8083976,2,gent,9000,,Appartement ,,Non public,85 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/uccle/1180/8084466,8084466,2,uccle,1180,,Appartement ,,Non public,100 m²,Hyper uitgerust,0,0,20 m²,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8084599,8084599,2,gent,9000,,Appartement ,,Non public,87 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/gent/9000/8084601,8084601,2,gent,9000,,Appartement ,,Non public,87 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sluis/4524/8084727,8084727,4,sluis,4524,,Huis,Villa ,Non public,230 m²,,0,0,Ja,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/londerzeel/1840/8084867,8084867,4,londerzeel,1840,,Huis ,,Non public,190 m²,,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/knokke/8300/8085128,8085128,4,knokke,8300,,Huis,Villa ,Non public,,,0,0,,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/maldegem/9990/8085171,8085171,3,maldegem,9990,,Huis ,,Non public,205 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/leuven/3000/8086076,8086076,1,leuven,3000,,Kot ,,Non public,12 m²,,0,0,,,2,0.0,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/heure-le-romain/4682/8087740,8087740,2,heure-le-romain,4682,,Huis ,,Non public,77 m²,Geïnstalleerd,0,0,Ja,,4,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/huis/te-koop/leuven/3000/8087775,8087775,10,leuven,3000,,Herenhuis ,,Non public,489 m²,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/seny/4557/8088544,8088544,4,seny,4557,,Huis ,,Non public,220 m²,Geïnstalleerd,0,0,Ja,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/seraing/4100/8088545,8088545,3,seraing,4100,,Huis ,,Non public,150 m²,Semi uitgerust,0,0,Ja,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/la-roche-en-ardenne/6980/8089583,8089583,4,la-roche-en-ardenne,6980,,Landhuis ,,Non public,205 m²,Niet geïnstalleerd,0,0,,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/8089629,8089629,3,gent,9000,,Huis ,,Non public,,,0,0,,,,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/cuesmes/7033/8089827,8089827,2,cuesmes,7033,,Appartement ,,Non public,84 m²,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/brugge/8000/8090007,8090007,1,brugge,8000,229000€,Appartement ,,Non public,53 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ampsin/4540/8090223,8090223,3,ampsin,4540,,Huis ,,Non public,120 m²,Semi uitgerust,0,0,25 m²,100 m²,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/berlare/9290/8090912,8090912,3,berlare,9290,,Huis ,,Non public,,,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/huy/4500/8092088,8092088,3,huy,4500,,Huis ,,Non public,160 m²,Niet geïnstalleerd,0,0,,,3,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/erembodegem/9320/8092789,8092789,5,erembodegem,9320,,Huis ,,Non public,150 m²,,0,0,Ja,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094029,8094029,2,bertrix,6880,,Appartement ,,Non public,78 m²,Geïnstalleerd,0,0,16 m²,13 m²,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094031,8094031,2,bertrix,6880,,Appartement ,,Non public,78 m²,Geïnstalleerd,0,0,7 m²,9 m²,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094032,8094032,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094033,8094033,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094035,8094035,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094036,8094036,2,bertrix,6880,,Appartement ,,Non public,80 m²,,0,0,7 m²,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094037,8094037,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094038,8094038,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094039,8094039,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,12 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094040,8094040,1,bertrix,6880,,Appartement ,,Non public,69 m²,Geïnstalleerd,0,0,8 m²,21 m²,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094041,8094041,2,bertrix,6880,,Appartement ,,Non public,82 m²,Geïnstalleerd,0,0,8 m²,17 m²,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094044,8094044,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094045,8094045,2,bertrix,6880,,Appartement ,,Non public,81 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094046,8094046,2,bertrix,6880,,Appartement ,,Non public,82 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094048,8094048,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094050,8094050,2,bertrix,6880,,Appartement ,,Non public,81 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094052,8094052,2,bertrix,6880,,Appartement ,,Non public,92 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094053,8094053,2,bertrix,6880,,Appartement ,,Non public,80 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094055,8094055,2,bertrix,6880,,Appartement ,,Non public,81 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8094056,8094056,2,bertrix,6880,,Appartement ,,Non public,82 m²,Geïnstalleerd,0,0,7 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/herstal/4040/8094577,8094577,3,herstal,4040,,Huis ,,Non public,128 m²,,0,0,Ja,103 m²,3,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/la-louviere/7100/8095013,8095013,4,la-louviere,7100,,Gebouw voor,,Non public,,,0,0,,,3,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/zottegem/9620/8095340,8095340,3,zottegem,9620,,Huis,Villa ,Non public,290 m²,Geïnstalleerd,0,1,Ja,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sohier/6920/8095739,8095739,3,sohier,6920,,Landhuis ,,Non public,159 m²,Geïnstalleerd,0,1,,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/harelbeke/8530/8095963,8095963,1,harelbeke,8530,,Appartement ,,Non public,70 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/harelbeke/8530/8095964,8095964,2,harelbeke,8530,,Appartement ,,Non public,86 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/harelbeke/8530/8095966,8095966,2,harelbeke,8530,,Appartement ,,Non public,87 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/harelbeke/8530/8095968,8095968,2,harelbeke,8530,,Appartement ,,Non public,87 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/bertrix/6880/8096717,8096717,1,bertrix,6880,,Appartement ,,Non public,42 m²,Hyper uitgerust,0,0,6 m²,,,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/namur/5000/8097067,8097067,4,namur,5000,,Huis ,,Non public,190 m²,Semi uitgerust,0,0,30 m²,3270 m²,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/cuesmes/7033/8099123,8099123,2,cuesmes,7033,,Appartement ,,Non public,,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/cuesmes/7033/8099128,8099128,2,cuesmes,7033,,Appartement ,,Non public,,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8099541,8099541,2,knokke,8300,,Appartement ,,Non public,111 m²,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8099543,8099543,3,knokke,8300,,Appartement,Duplex ,Non public,150 m²,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/de-haan/8420/8099826,8099826,3,de-haan,8420,,Appartement ,,Non public,96 m²,,0,0,7 m²,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8100593,8100593,2,knokke,8300,,Appartement ,,Non public,176 m²,,0,0,,19 m²,2,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/8100596,8100596,3,knokke,8300,,Appartement,Duplex ,Non public,117 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/vilvoorde/1800/8100702,8100702,2,vilvoorde,1800,,Huis ,,Non public,60 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/harelbeke/8530/8100725,8100725,1,harelbeke,8530,,Appartement ,,Non public,72 m²,,0,0,,,2,,Goed
